"","SAMPLE_ID","SumOfLength.cm.","SumOfProjArea.cm2.","SumOfSurfArea.cm2.","SumOfAvgDiam.mm.","SumOfRootVolume.cm3.","STEM","COTS_TOTAL","LEAF_TOTAL","LEAVES_TOTAL","Total.Of.PROJ_AREA_AG","LEAF","TRANSP_DATE","GERM_ID","COLOR","TLD","HD","H_num","HT","L_num","C_num","PWF","L.SFW","CWS","CWD","LWS","LWD","SWS","SWD","RWF","RWD","LWF_A","LWS_A","LWD_A","LWF_B","LWS_B","LWD_B","BWF_A","BWS_A","BWD_A","SWF_A","SWD_A","NOTES","AVG_SEED_WEIGHT","SPECIES","LOCATION_CODE","POP_CODE","SAMPLE_NUM","LETTER","COLOR","POP_ID","SLA","SRL","RMR","RALAR"
"325","PLPA_UTNE_BWR_2_H1_B",7.7426,0.2551,0.8015,0.3295,0.007,NA,NA,NA,0.6569,0.6569,NA,"8/16/18","A12","B","8/23/18","8/25/18",1,3.4,2,2,0.0129,0.0096,NA,NA,0.0101,9e-04,NA,NA,0.0026,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","2","H1","B","PLPA_UTNE_BWR",729.888888888889,774.26,0.1,0.279714912280702
"326","PLPA_UTNE_BWR_2_H1_R",14.6475,0.4274,1.3427,0.2918,0.01,NA,NA,NA,0.7398,0.7398,NA,"8/16/18","B1","R","8/23/18","8/25/18",1,3.8,3,2,0.0218,0.018,NA,NA,0.0211,0.00126,NA,NA,0.0045,0.00023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","2","H1","R","PLPA_UTNE_BWR",587.142857142857,636.847826086957,0.154362416107383,0.366175462645648
"327","PLPA_UTNE_BWR_4_H3_R",42.2389,1.1818,3.7127,0.2798,0.026,NA,NA,NA,8.1771,8.1771,NA,"8/16/18","B10","R","8/23/18","9/27/18",3,4.4,13,NA,0.2512,0.168,NA,NA,NA,0.0195,NA,NA,0.0074,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","4","H3","R","PLPA_UTNE_BWR",419.338461538462,351.990833333333,0.0579710144927536,0.126275523832929
"328","PLPA_UTNE_BWR_5_H4_R",1573.6552,28.9907,91.0772,0.3709,0.42,NA,NA,12.6006,NA,12.6006,NA,"8/16/18","C2","R","8/23/18","11/13/18",4,6.6,53,NA,1.7848,1.3597,NA,NA,1.3438,0.2009,NA,NA,0.37,0.0314,0.0171,0.0222,0.0031,0.0304,0.0388,0.0049,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","5","H4","R","PLPA_UTNE_BWR",1575.075,501.164076433121,0.130669995838535,NA
"329","PLPA_UTNE_BWR_6_H4_B",4443.1067,91.8584,288.5818,0.4134,1.492,NA,NA,14.3941,NA,14.3941,NA,"8/16/18","C6","B","8/23/18","11/16/18",4,7.1,71,NA,4.2067,2.4558,NA,NA,2.4739,0.4715,NA,NA,1.2095,0.1244,0.0356,0.0389,0.0068,0.0448,0.0462,0.008,NA,NA,NA,NA,NA,"Late H4 (8 days)",0.0010075,"PLPA","UTNE","BWR","6","H4","B","PLPA_UTNE_BWR",972.574324324324,357.162918006431,0.203700671360734,NA
"330","PLPA_UTNE_BWR_9_H3_R",286.7655,9.1325,28.6905,0.3185,0.228,NA,NA,1.1232,9.2417,10.3649,1.1232,"8/16/18","D4","R","8/23/18","9/27/18",3,4.6,14,NA,0.2988,0.2112,NA,NA,0.2069,0.0272,NA,NA,0.1035,0.0071,0.0157,0.0148,0.0023,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","9","H3","R","PLPA_UTNE_BWR",488.347826086957,403.895070422535,0.193989071038251,0.468395786104814
"331","PLPA_UTNE_BWR_10_H2_B",31.4013,0.9642,3.0291,0.3071,0.023,NA,NA,NA,2.7403,2.7403,NA,"8/16/18","D6","B","8/23/18","9/10/18",2,4,6,NA,0.0673,0.0532,0.0052,1e-04,0.0437,0.0039,0.0014,NA,0.0072,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","10","H2","B","PLPA_UTNE_BWR",702.641025641026,392.51625,0.170212765957447,0.260278040221352
"332","PLPA_UTNE_BWR_10_H2_R",4.1729,0.1376,0.4322,0.3297,0.004,NA,NA,NA,1.5825,1.5825,NA,"8/16/18","D7","R","8/23/18","9/10/18",2,3.6,5,NA,0.0437,0.0318,0.0023,NA,0.0262,0.002,0.0012,NA,0.0019,0.000177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","10","H2","R","PLPA_UTNE_BWR",791.25,235.757062146893,0.0813045475424897,0.07999534910761
"333","PLPA_UTNE_BWR_11_H2_B",19.7797,0.5486,1.7235,0.2774,0.012,NA,NA,NA,3.9715,3.9715,NA,"8/16/18","D8","B","8/23/18","9/11/18",2,6.5,8,2,0.0891,0.0759,NA,NA,0.0799,0.0051,NA,NA,0.0063,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.0010075,"PLPA","UTNE","BWR","11","H2","B","PLPA_UTNE_BWR",778.725490196078,659.323333333333,0.0555555555555555,0.121368996261145
"334","PLPA_UTNE_BWR_11_H2_R",17.6885,0.5674,1.7827,0.3208,0.014,NA,NA,NA,3.8307,3.8307,NA,"8/16/18","D9","R","8/23/18","9/11/18",2,5.6,6,2,0.083,0.0694,NA,NA,0.0805,0.0058,NA,NA,0.0079,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cot + leaf in LWS and LWD",0.0010075,"PLPA","UTNE","BWR","11","H2","R","PLPA_UTNE_BWR",660.465517241379,252.692857142857,0.107692307692308,0.129010254428048
"335","PLPA_UTNE_BWR_12_H4_B",NA,NA,NA,NA,NA,NA,NA,7.1362,NA,7.1362,NA,"9/28/18","G1","B","10/3/18","12/27/18",4,4.5,21,NA,NA,0.2096,NA,NA,NA,0.0324,NA,NA,NA,NA,0.0123,0.0128,0.0021,0.0086,0.0096,6e-04,NA,NA,NA,NA,NA,"Late H4 (6 days); Still need roots data (roots not cleaned yet 1/8/18); A - big, B - small",0.0010075,"PLPA","UTNE","BWR","12","H4","B","PLPA_UTNE_BWR",NA,NA,NA,NA
"336","PLPA_UTNE_BWR_14_H3_B",50.0785,1.4043,4.4117,0.2804,0.031,NA,NA,NA,1.5363,1.5363,NA,"9/28/18","G3","B","10/3/18","11/3/18",3,0.8,5,2,0.0351,0.0206,NA,NA,0.0202,0.0022,NA,NA,0.0041,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cot + leaf in LWS and LWD",0.0010075,"PLPA","UTNE","BWR","14","H3","B","PLPA_UTNE_BWR",698.318181818182,556.427777777778,0.290322580645161,0.477555600897776
"337","PLPA_UTSC_BTR_1_H1_B",11.4535,0.3079,0.9672,0.2688,0.006,NA,NA,NA,0.5031,0.5031,NA,"8/16/18","A1","B","8/23/18","8/25/18",1,2.4,3,2,0.0106,0.0074,NA,NA,0.0094,0.0005509,NA,NA,0.0029,0.00024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000875,"PLPA","UTSC","BTR","1","H1","B","PLPA_UTSC_BTR",913.232891631875,477.229166666667,0.303451763813377,0.379654747225647
"338","PLPA_UTSC_BTR_1_H1_R",18.4383,0.5487,1.7237,0.2976,0.013,NA,NA,NA,0.5336,0.5336,NA,"8/16/18","A2","R","8/23/18","8/25/18",1,2.5,3,2,0.0148,0.0083,NA,NA,0.0086,8e-04,NA,NA,0.006,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000875,"PLPA","UTSC","BTR","1","H1","R","PLPA_UTSC_BTR",667,230.47875,0.5,0.506975884690012
"339","PLPA_UTSC_BTR_2_H1_B",10.6457,0.3422,1.075,0.3214,0.009,NA,NA,NA,0.4768,0.4768,NA,"8/16/18","A3","B","8/23/18","8/25/18",1,2.4,3,2,0.0112,0.0079,NA,NA,0.0089,0.0004129,NA,NA,0.0032,0.0001718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000875,"PLPA","UTSC","BTR","2","H1","B","PLPA_UTSC_BTR",1154.75902155486,619.656577415599,0.29382589362066,0.417826617826618
"340","PLPA_UTSC_BTR_2_H1_R",10.0906,0.2688,0.8446,0.2664,0.006,NA,NA,NA,0.4487,0.4487,NA,"8/16/18","A4","R","8/23/18","8/25/18",1,2.2,3,2,0.0096,0.0065,NA,NA,0.0059,0.0004336,NA,NA,0.0025,0.0001679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000875,"PLPA","UTSC","BTR","2","H1","R","PLPA_UTSC_BTR",1034.82472324723,600.988683740322,0.279135494596841,0.374634146341463
"341","PLPA_UTSC_BTR_3_H4_R",7637.4189,146.7588,461.0565,0.3794,2.233,NA,NA,1.4111,NA,1.4111,NA,"8/16/18","A7","R","8/23/18","11/14/18",4,8.4,170,NA,NA,5.528,NA,NA,5.6875,0.8391,NA,NA,1.7601,0.1473,0.0138,0.0146,0.0024,0.0117,0.0121,0.0022,NA,NA,NA,NA,NA,"",0.000875,"PLPA","UTSC","BTR","3","H4","R","PLPA_UTSC_BTR",306.760869565217,518.494154786151,0.148637739656912,NA
"342","PLPA_UTSC_BTR_4_H3_R",363.1021,11.6441,36.5809,0.3207,0.293,NA,NA,0.8754,15.3667,16.2421,0.8754,"8/16/18","A9","R","8/23/18","9/27/18",3,5,26,2,0.5191,0.3645,NA,NA,0.3123,0.0567,NA,NA,0.1323,0.0087,0.0144,0.0205,0.002,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000875,"PLPA","UTSC","BTR","4","H3","R","PLPA_UTSC_BTR",437.7,417.358735632184,0.129080118694362,0.41755778844016
"343","PLPA_UTSC_BTR_5_H2_R",16.3259,0.4826,1.516,0.2956,0.011,NA,NA,NA,1.7159,1.7159,NA,"8/16/18","A12","R","8/23/18","9/11/18",2,3,7,2,0.0276,0.0214,NA,NA,0.0223,0.001559,NA,NA,0.004,0.0004109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000875,"PLPA","UTSC","BTR","5","H2","R","PLPA_UTSC_BTR",1100.64143681847,397.320515940618,0.208589268490786,0.219513304525813
"344","PLPA_UTSC_BTR_6_H2_R",9.4049,0.3037,0.9539,0.3229,0.008,0.066,NA,NA,1.4186,1.4846,NA,"8/16/18","B2","R","8/24/18","9/10/18",2,4.2,7,1,0.0375,0.029,0.001,NA,0.0244,0.0018,7e-04,NA,0.0011,0.0011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000875,"PLPA","UTSC","BTR","6","H2","R","PLPA_UTSC_BTR",788.111111111111,85.4990909090909,0.379310344827586,0.169826091819046
"345","PLPA_UTSC_BTR_7_H3_B",272.781,8.0804,25.3855,0.5928,0.188,NA,NA,1.0613,11.5723,12.6336,1.0613,"8/16/18","B3","B","8/23/18","9/27/18",3,5.3,16,NA,0.3892,0.2878,NA,NA,0.2063,0.0314,NA,NA,0.0488,0.0038,0.0175,0.0185,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000875,"PLPA","UTSC","BTR","7","H3","B","PLPA_UTSC_BTR",816.384615384615,717.844736842105,0.104109589041096,0.390093656464227
"346","PLPA_UTSC_BTR_9_H2_R",10.1714,0.3203,1.0061,0.3149,0.008,0.1066,NA,NA,2.2607,2.3673,NA,"8/16/18","B9","R","8/23/18","9/10/18",2,3.5,8,2,0.0543,0.0466,0.0021,NA,0.0395,0.0037,0.0014,NA,0.0034,4e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000875,"PLPA","UTSC","BTR","9","H2","R","PLPA_UTSC_BTR",611,254.285,0.0975609756097561,0.11917696085727
"347","PLPA_UTSC_BTR_10_H2_R",13.4927,0.3891,1.2224,0.2884,0.009,NA,NA,NA,1.5186,1.5186,NA,"8/16/18","B11","R","8/23/18","9/11/18",2,2,9,2,0.0318,0.0251,NA,NA,0.029,0.0025,NA,NA,NA,0.00033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lost root",0.000875,"PLPA","UTSC","BTR","10","H2","R","PLPA_UTSC_BTR",607.44,408.869696969697,0.11660777385159,0.203962887246422
"348","PLPA_UTSC_BTR_17_H4_B",625.2467,10.9963,34.5459,0.1759,0.152,NA,NA,11.4241,NA,11.4241,NA,"10/4/18","H6","B","10/8/18","12/27/18",4,4.8,26,NA,NA,0.4064,NA,NA,NA,0.0632,NA,NA,NA,NA,0.0132,0.0141,0.0024,0.0122,0.013,0.0023,NA,NA,NA,NA,NA,"Still need roots data (roots not cleaned yet 1/8/18); A - big, B - small",0.000875,"PLPA","UTSC","BTR","17","H4","B","PLPA_UTSC_BTR",NA,NA,NA,NA
"349","PLPA_UTSC_BTR_19_H3_B",15.3982,0.4548,1.4288,0.2954,0.011,NA,NA,NA,1.3232,1.3232,NA,"10/4/18","H8","B","8/23/18","11/15/18",3,2.5,7,NA,NA,0.0161,NA,NA,0.0065,0.0011,NA,NA,0.0019,0.000419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000875,"PLPA","UTSC","BTR","19","H3","B","PLPA_UTSC_BTR",1202.90909090909,367.498806682578,0.275839368005267,0.255793025871766
"350","PLPA_UTSW_HR_1_H1_B",7.4187,0.1918,0.6025,0.2585,0.004,NA,NA,NA,0.3536,0.3536,NA,"8/16/18","A1","B","8/23/18","8/25/18",1,1.8,3,2,0.0068,0.0049,NA,NA,0.006,7e-04,NA,NA,0.0018,4e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000715,"PLPA","UTSW","HR","1","H1","B","PLPA_UTSW_HR",505.142857142857,185.4675,0.363636363636364,0.351668500183352
"351","PLPA_UTSW_HR_1_H1_R",8.5203,0.2429,0.7632,0.2851,0.005,NA,NA,NA,0.24,0.24,NA,"8/16/18","A2","R","8/23/18","8/25/18",1,1.6,2,2,0.0065,0.0036,NA,NA,0.0049,NA,NA,NA,0.0024,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seed still attached",0.000715,"PLPA","UTSW","HR","1","H1","R","PLPA_UTSW_HR",NA,284.01,NA,0.503002692068751
"352","PLPA_UTSW_HR_2_H1_B",8.2495,0.2094,0.658,0.2539,0.004,NA,NA,NA,0.2205,0.2205,NA,"8/16/18","A3","B","8/23/18","8/25/18",1,1.5,2,2,0.005,0.0033,NA,NA,0.0053,1e-04,NA,NA,0.001,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000715,"PLPA","UTSW","HR","2","H1","B","PLPA_UTSW_HR",NA,824.95,0.5,0.487090020935101
"353","PLPA_UTSW_HR_2_H1_R",13.4831,0.3476,1.0919,0.2578,0.007,NA,NA,NA,0.3189,0.3189,NA,"8/16/18","A4","R","8/23/18","8/25/18",1,2.9,2,2,0.0115,0.0043,NA,NA,0.0062,0.0004336,NA,NA,0.002,0.000215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000715,"PLPA","UTSW","HR","2","H1","R","PLPA_UTSW_HR",735.470479704797,627.120930232558,0.331483194572926,0.521530382595649
"354","PLPA_UTSW_HR_3_H3_B",13.6909,0.3615,1.1358,0.2641,0.007,NA,NA,NA,1.1844,1.1844,NA,"9/28/18","G1","B","10/3/18","11/9/18",3,1.5,7,2,0.0144,0.0126,NA,NA,0.0102,0.0013,NA,NA,0.0025,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000715,"PLPA","UTSW","HR","3","H3","B","PLPA_UTSW_HR",911.076923076923,NA,0.0714285714285714,0.233844362507277
"355","PLPA_UTSW_HR_4_H4_B",341.0892,9.1113,28.6239,0.2671,0.191,NA,NA,7.3298,NA,7.3298,NA,"9/28/18","G3","B","10/3/18","12/20/18",4,4,20,NA,0.2721,0.1971,NA,NA,0.1065,0.027,NA,NA,0.0678,0.0068,0.0071,0.0071,7e-04,0.0118,0.0119,0.0019,NA,NA,NA,NA,NA,"",0.000715,"PLPA","UTSW","HR","4","H4","B","PLPA_UTSW_HR",NA,501.601764705882,0.186813186813187,NA
"356","PLPA_UTSW_HR_5_H2_B",22.4596,0.6074,1.9083,0.2704,0.013,NA,NA,NA,0.7927,0.7927,NA,"8/16/18","A9","B","8/23/18","9/11/18",2,2.6,6,2,0.0216,0.0153,0.0026,NA,0.0155,0.0015,NA,NA,0.004,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000715,"PLPA","UTSW","HR","5","H2","B","PLPA_UTSW_HR",528.466666666667,224.596,0.4,0.433826155274623
"357","PLPA_UTSW_HR_6_H2_B",16.6204,0.4205,1.3209,0.253,0.008,NA,NA,NA,1.3125,1.3125,NA,"8/16/18","A11","B","8/23/18","9/11/18",2,3.4,6,2,0.0218,0.0185,NA,NA,0.0141,0.0018,NA,NA,0.0034,0.000215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000715,"PLPA","UTSW","HR","6","H2","B","PLPA_UTSW_HR",729.166666666667,773.041860465116,0.106699751861042,0.24264281592614
"358","PLPA_UTSW_HR_7_H3_B",12.6551,0.3234,1.0161,0.2556,0.006,NA,NA,NA,0.7771,0.7771,NA,"9/28/18","G8","B","10/3/18","11/9/18",3,1.9,4,NA,0.0108,0.0098,NA,NA,0.0107,0.001,NA,NA,0.0028,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RWD root lost",0.000715,"PLPA","UTSW","HR","7","H3","B","PLPA_UTSW_HR",777.1,632.755,0.166666666666667,0.293866424352567
"359","PLPA_UTSW_HR_8_H4_B",185.9915,3.7425,11.7573,0.2012,0.059,NA,NA,5.3846,NA,5.3846,NA,"9/28/18","G9","B","10/3/18","12/20/18",4,2.7,21,NA,0.1406,0.1025,NA,NA,0.0892,0.146,NA,NA,0.0464,0.0038,0.0068,0.0068,0.001,0.0056,0.006,9e-04,NA,NA,NA,NA,NA,"",0.000715,"PLPA","UTSW","HR","8","H4","B","PLPA_UTSW_HR",NA,489.451315789474,0.025049439683586,NA
"360","PLPA_UTSW_HR_9_H2_B",4.4263,0.1185,0.3721,0.2676,0.002,NA,NA,NA,0.5699,0.5699,NA,"8/16/18","B6","B","8/23/18","9/10/18",2,3.5,5,2,0.0147,0.0103,5e-04,NA,0.0101,0.0021,NA,5e-04,8e-04,0.00014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000715,"PLPA","UTSW","HR","9","H2","B","PLPA_UTSW_HR",271.380952380952,316.164285714286,0.0625,0.172138291690877
"361","PLPA_UTSW_HR_10_H2_R",12.3475,0.3374,1.0599,0.2732,0.007,NA,NA,NA,1.1954,1.1954,NA,"8/16/18","B9","R","8/23/18","9/10/18",2,3.4,7,2,0.0298,0.0219,0.0025,NA,0.0198,8e-04,0.0012,1e-04,0.0023,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000715,"PLPA","UTSW","HR","10","H2","R","PLPA_UTSW_HR",1494.25,137.194444444444,0.529411764705882,0.220120041753653
"362","PLPA_UTSW_HR_11_H4_B",393.138,6.6864,21.0061,0.1701,0.089,NA,NA,6.1592,NA,6.1592,NA,"9/28/18","G10","B","10/3/18","12/28/18",4,3.6,24,NA,NA,0.2724,NA,NA,0.2724,0.0413,NA,NA,NA,NA,0.0077,0.0094,9e-04,0.0056,0.0016,0.001,NA,NA,NA,NA,NA,"Still need roots data (roots not cleaned yet 1/8/18); A - big, B - small; Above-ground B did not successfully resaturate",0.000715,"PLPA","UTSW","HR","11","H4","B","PLPA_UTSW_HR",NA,NA,NA,NA
"363","PLPA_UTSW_HR_18_H3_R",57.1445,1.5352,4.8231,0.2687,0.032,NA,NA,NA,6.5667,6.5667,NA,"8/16/18","D1","R","8/23/18","9/27/18",3,4.2,12,2,0.1344,0.1228,NA,NA,0.1134,0.0153,NA,NA,0.0171,0.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.000715,"PLPA","UTSW","HR","18","H3","R","PLPA_UTSW_HR",429.196078431373,380.963333333333,0.0892857142857143,0.189486416766437
"364","VUOC_AZSW_WB_1_H1_B",18.8749,0.365,1.1467,0.1934,0.006,NA,NA,NA,0.2411,0.2411,NA,"8/16/18","A6","B",NA,"8/25/18",1,5.5,2,NA,0.0033,0.001,NA,NA,9e-04,0.000255,NA,NA,0.0012,0.0001495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","1","H1","B","VUOC_AZSW_WB",945.490196078431,NA,0.369592088998764,0.602210856294341
"365","VUOC_AZSW_WB_1_H1_R",10.7466,0.1969,0.6184,0.1832,0.003,NA,NA,NA,0.1747,0.1747,NA,"","A6","R",NA,"8/25/19",1,3.8,2,NA,0.0024,5e-04,NA,NA,7e-04,0.0001358,NA,NA,0.005,0.000159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","1","H1","R","VUOC_AZSW_WB",1286.45066273932,675.88679245283,0.539348710990502,0.529870828848224
"366","VUOC_AZSW_WB_3_H4_B",42469.0595,1432.699,4500.9569,3.3436,38.179,NA,NA,2.6426,NA,2.6426,NA,"8/16/18","B1","B",NA,"11/16/18",4,43.2,NA,NA,NA,11.4253,NA,NA,NA,3.5182,NA,NA,6.8911,1.0971,0.0217,0.028,0.0063,0.0084,0.0107,0.0023,NA,NA,NA,NA,NA,"Late H4 (8 days); infloresence fresh weight = 4.0593, infl dry weight = 1.3087; infloresence NOT INCLUDED in L+S WF; infloresence sample weight fresh = 0.2699, saturated = 0.3185, dry = 0.0858",0.00055,"VUOC","AZSW","WB","3","H4","B","VUOC_AZSW_WB",307.279069767442,387.102903108194,0.237267241938623,NA
"367","VUOC_AZSW_WB_4_H3_R",537.6663,19.1489,60.1579,0.3561,0.536,NA,NA,NA,26.2483,26.2483,NA,"8/16/18","B6","R",NA,"9/27/18",3,16,NA,NA,0.6598,0.3212,NA,NA,0.2824,0.0507,NA,NA,0.2462,0.0276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","4","H3","R","VUOC_AZSW_WB",517.717948717949,194.806630434783,0.352490421455939,0.421807952913396
"368","VUOC_AZSW_WB_5_H1_B",8.4664,0.2413,0.7581,0.285,0.005,NA,NA,NA,0.2729,0.2729,NA,"8/16/18","B7","B",NA,"8/25/18",1,5.4,2,NA,0.0046,0.0012,NA,NA,0.0021,2e-04,NA,NA,0.0019,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","5","H1","B","VUOC_AZSW_WB",1364.5,846.64,0.333333333333333,0.46927265655387
"369","VUOC_AZSW_WB_6_H4_B",31012.2147,1171.8653,3681.5234,1.8847,34.821,NA,NA,5.0277,NA,16.0054,NA,"8/16/18","B12","B",NA,"11/10/18",4,31.5,NA,NA,NA,12.6217,NA,NA,NA,2.1333,0.4722,0.1125,5.7004,0.7018,0.0209,0.0209,0.0032,0.0123,0.0122,0.0025,NA,NA,NA,NA,NA,"Stem weight is for STUMP weights; infloresence fresh weight = 1.8515, infl dry weight = 0.4999; infloresence INCLUDED in L+S FW; infl sample weight fresh = 0.3387, saturated = 0.3137, dry = 0.0925",0.00055,"VUOC","AZSW","WB","6","H4","B","VUOC_AZSW_WB",882.052631578947,441.895336278142,0.24704308645452,NA
"370","VUOC_AZSW_WB_7_H3_B",1066.184,34.9107,109.6751,0.3274,0.898,NA,NA,NA,34.7461,34.7461,NA,"8/16/18","C7","B",NA,"9/27/18",3,20.4,NA,NA,0.9401,0.5755,NA,NA,0.429,0.086,NA,NA,0.3052,0.0347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","7","H3","B","VUOC_AZSW_WB",404.024418604651,307.257636887608,0.287489643744822,0.501181507045974
"371","VUOC_AZSW_WB_8_H3_R",548.3226,11.5748,36.3635,0.2111,0.192,NA,NA,NA,21.1541,21.1541,NA,"8/16/18","D1","R",NA,"9/27/18",3,11.9,NA,NA,0.3264,0.2748,NA,NA,0.3221,0.0349,NA,NA,0.0385,0.0051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","8","H3","R","VUOC_AZSW_WB",606.134670487106,NA,0.1275,0.353656859839469
"372","VUOC_AZSW_WB_10_H2_B",71.069,2.0726,6.5113,0.5832,0.048,NA,NA,NA,2.1382,2.1382,NA,"8/16/18","D6","B",NA,"9/10/18",2,10.2,5,NA,0.0347,0.0174,NA,NA,0.0161,0.0024,NA,NA,0.0214,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","10","H2","B","VUOC_AZSW_WB",890.916666666667,NA,0.225806451612903,0.492210506317089
"373","VUOC_AZSW_WB_11_H2_B",26.8745,0.8585,2.6972,0.3195,0.022,NA,NA,NA,2.0492,2.0492,NA,"8/16/18","D8","B",NA,"9/10/18",2,9.6,4,NA,0.035,0.0203,NA,NA,0.019,0.0026,NA,NA,0.0086,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","11","H2","B","VUOC_AZSW_WB",788.153846153846,335.93125,0.235294117647059,0.295250541665234
"374","VUOC_AZSW_WB_13_H4_B",26400.6881,835.8795,2625.993,1.5787,20.821,NA,NA,1.6562,NA,24.929,NA,"8/16/18","D12","B",NA,"11/7/18",4,41.4,NA,NA,24.8166,17.671,NA,NA,NA,3.3602,NA,NA,4.8309,0.5435,0.0069,0.0063,0.0012,0.0047,0.0046,9e-04,NA,NA,NA,NA,NA,"Infloresence weight fresh = 0.4767, saturated = 0.4908, dry = 0.1070",0.00055,"VUOC","AZSW","WB","13","H4","B","VUOC_AZSW_WB",788.666666666667,485.753230910764,0.139152030313892,NA
"375","VUOC_AZSW_WB_10_H2_R",34.4887,0.9532,2.9944,0.2764,0.021,NA,NA,NA,1.875,1.875,NA,"8/16/18","D7","R",NA,"9/10/18",2,10.1,4,NA,0.0341,0.0158,NA,NA,0.0106,0.0021,NA,NA,0.0111,9e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","10","H2","R","VUOC_AZSW_WB",892.857142857143,383.207777777778,0.3,0.337034156000283
"376","VUOC_AZSW_WB_1_H1_R",10.7466,0.1969,0.6184,0.1832,0.003,NA,NA,NA,0.1747,0.1747,NA,"8/16/18","A6","R",NA,"8/25/18",1,3.8,2,NA,0.0024,5e-04,NA,NA,7e-04,1e-04,NA,NA,NA,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","1","H1","R","VUOC_AZSW_WB",1747,NA,0.5,0.529870828848224
"377","VUOC_AZSW_WB_5_H1_R",27.8452,0.5878,1.8468,0.2111,0.01,NA,NA,NA,0.3315,0.3315,NA,"8/16/18","B10","R",NA,"8/25/18",1,6.4,2,NA,0.0073,0.0022,NA,NA,0.0018,0.000135,NA,NA,0.0036,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00055,"VUOC","AZSW","WB","5","H1","R","VUOC_AZSW_WB",NA,464.086666666667,0.816326530612245,0.639399543130643
